"1","76","31","1",NULL,"2018-01-10 21:00:50","2018-01-10 21:05:09"
"2","76","31","1",NULL,"2018-01-10 21:05:16","2018-01-10 21:05:21"
"3","77","31","1",NULL,"2018-01-10 21:13:29","2018-01-10 21:13:56"
"4","78","31","1",NULL,"2018-01-10 21:20:21","2018-01-12 15:59:51"
"5","78","31","2",NULL,"2018-01-10 21:20:33","2018-01-10 21:20:35"
"6","78","31","3",NULL,"2018-01-10 21:20:44","2018-01-10 21:20:45"
"7","78","31","4",NULL,"2018-01-10 21:20:53","2018-01-10 21:20:55"
"8","79","31","1",NULL,"2018-01-10 21:23:18","2018-01-10 21:23:20"
"9","79","31","4",NULL,"2018-01-10 21:23:32",NULL
"10","79","31","4",NULL,"2018-01-10 21:24:57",NULL
"11","80","31","4",NULL,"2018-01-10 21:26:27","2018-01-12 16:52:44"
"12","78","31","1",NULL,"2018-01-12 15:59:34","2018-01-12 15:59:51"
"13","78","31","0",NULL,"2018-01-12 16:40:49",NULL
"14","80","31","0",NULL,"2018-01-12 16:51:43",NULL
"15","80","31","4",NULL,"2018-01-12 16:52:39","2018-01-12 16:52:44"
"16","81","34","1",NULL,"2018-01-12 18:23:39","2018-01-12 18:23:57"
"17","81","34","2",NULL,"2018-01-12 18:24:10","2018-01-12 18:24:11"
"18","81","34","3",NULL,"2018-01-12 18:24:19","2018-01-12 18:24:21"
"19","81","34","4",NULL,"2018-01-12 18:24:28","2018-01-12 18:24:29"
"20","83","36","1",NULL,"2018-01-15 12:38:52","2018-01-15 12:44:29"
"21","0","46","1",NULL,"2018-03-23 19:38:08",NULL
"22","96","47","1",NULL,"2018-03-23 19:58:51","2018-03-24 16:22:57"
"23","96","47","1",NULL,"2018-03-23 20:02:10","2018-03-24 16:22:57"
"24","96","47","1",NULL,"2018-03-23 20:03:31","2018-03-24 16:22:57"
"25","96","47","1",NULL,"2018-03-23 20:04:23","2018-03-24 16:22:57"
"26","96","47","1",NULL,"2018-03-23 20:12:17","2018-03-24 16:22:57"
"27","96","47","1",NULL,"2018-03-23 21:04:54","2018-03-24 16:22:57"
"28","96","47","1",NULL,"2018-03-23 21:07:13","2018-03-24 16:22:57"
"29","96","47","1",NULL,"2018-03-24 01:52:43","2018-03-24 16:22:57"
"30","96","47","1",NULL,"2018-03-24 02:46:49","2018-03-24 16:22:57"
"31","96","47","1",NULL,"2018-03-24 03:20:57","2018-03-24 16:22:57"
"32","96","47","1",NULL,"2018-03-24 16:10:46","2018-03-24 16:22:57"
"33","97","47","1",NULL,"2018-03-24 16:29:13","2018-03-24 16:35:45"
"34","97","47","1",NULL,"2018-03-24 16:35:42","2018-03-24 16:35:45"
"35","98","47","1",NULL,"2018-03-24 16:54:33","2018-03-24 16:54:37"
"36","98","47","2",NULL,"2018-03-24 16:55:03","2018-03-24 16:55:10"
"37","98","47","5",NULL,"2018-03-24 16:55:43","2018-03-24 16:55:53"
"38","100","48","1",NULL,"2018-03-26 12:43:30","2018-03-26 12:44:13"
"39","100","48","2",NULL,"2018-03-26 12:44:55","2018-03-26 12:45:01"
"40","100","48","3",NULL,"2018-03-26 12:45:45","2018-03-26 12:45:52"
"41","100","48","4",NULL,"2018-03-26 12:46:39","2018-03-26 12:47:11"
"42","100","48","4",NULL,"2018-03-26 12:47:01","2018-03-26 12:47:11"
"43","100","48","5",NULL,"2018-03-26 12:48:01","2018-03-26 12:48:06"
"44","108","51","3",NULL,"2018-03-27 16:16:29","2018-03-27 16:17:50"
"45","116","54","1",NULL,"2018-03-28 18:55:07",NULL
"46","116","54","1",NULL,"2018-03-28 18:55:37",NULL
"47","116","54","1",NULL,"2018-03-28 18:56:55",NULL
"48","116","54","1",NULL,"2018-03-28 18:57:37",NULL
"49","116","54","1",NULL,"2018-03-28 18:58:59",NULL
"50","116","54","1",NULL,"2018-03-28 19:00:36",NULL
"51","116","54","4",NULL,"2018-03-28 19:04:25",NULL
"52","116","54","5",NULL,"2018-03-28 19:04:35",NULL
"53","154","56","1",NULL,"2018-03-29 15:25:22","2018-03-29 15:25:48"
"54","154","56","2",NULL,"2018-03-29 15:26:10","2018-03-29 15:29:18"
"55","155","57","1",NULL,"2018-03-29 15:35:03","2018-03-29 15:37:31"
"56","160","57","1",NULL,"2018-03-29 15:37:36","2018-03-29 15:39:49"
"57","155","57","2",NULL,"2018-03-29 15:37:38","2018-03-29 15:39:57"
"58","161","57","1",NULL,"2018-03-29 15:39:58","2018-03-29 16:36:55"
"59","160","57","2",NULL,"2018-03-29 15:40:02","2018-03-29 15:46:21"
"60","155","57","3",NULL,"2018-03-29 15:40:29","2018-03-29 15:44:02"
"61","162","57","1",NULL,"2018-03-29 15:43:55","2018-03-29 15:46:11"
"62","160","57","3",NULL,"2018-03-29 15:44:08","2018-03-29 15:50:17"
"63","155","57","4",NULL,"2018-03-29 15:44:27","2018-03-29 15:48:02"
"64","161","57","2",NULL,"2018-03-29 15:46:15","2018-03-29 16:36:59"
"65","161","57","2",NULL,"2018-03-29 15:46:27","2018-03-29 16:36:59"
"66","162","57","2",NULL,"2018-03-29 15:48:14","2018-03-29 15:51:15"
"67","155","57","5",NULL,"2018-03-29 15:48:30","2018-03-29 15:49:27"
"68","160","57","4",NULL,"2018-03-29 15:50:43","2018-03-29 15:53:58"
"69","161","57","3",NULL,"2018-03-29 15:51:23","2018-03-29 16:37:03"
"70","160","57","5",NULL,"2018-03-29 15:54:06","2018-03-29 15:55:21"
"71","161","57","4",NULL,"2018-03-29 15:54:42","2018-03-29 16:37:06"
"72","161","57","5",NULL,"2018-03-29 15:56:34","2018-03-29 15:57:14"
"73","162","57","3",NULL,"2018-03-29 15:56:40",NULL
"74","117","57","1",NULL,"2018-03-29 16:02:06","2018-03-29 16:02:23"
"75","117","57","1",NULL,"2018-03-29 16:02:17","2018-03-29 16:02:23"
"76","117","57","2",NULL,"2018-03-29 16:02:25","2018-03-29 16:03:49"
"77","117","57","2",NULL,"2018-03-29 16:03:55",NULL
"78","117","57","4",NULL,"2018-03-29 16:05:13",NULL
"79","163","57","1",NULL,"2018-03-29 16:07:39","2018-03-29 16:07:43"
"80","163","57","5",NULL,"2018-03-29 16:07:58",NULL
"81","163","57","1",NULL,"2018-03-29 16:10:12",NULL
"82","161","57","4",NULL,"2018-03-29 16:37:15",NULL
"83","161","57","3",NULL,"2018-03-29 16:37:18",NULL
"84","161","57","2",NULL,"2018-03-29 16:37:20",NULL
"85","161","57","1",NULL,"2018-03-29 16:37:22",NULL
"86","161","57","3",NULL,"2018-04-04 09:36:32",NULL
"87","194","57","1",NULL,"2018-04-04 09:54:16","2018-04-04 09:54:30"
"88","195","57","1",NULL,"2018-04-04 10:10:55","2018-04-04 10:11:39"
"89","195","57","1",NULL,"2018-04-04 10:11:09","2018-04-04 10:11:39"
"90","199","58","1",NULL,"2018-04-04 10:56:43","2018-04-04 10:59:34"
"91","199","58","2",NULL,"2018-04-04 10:59:39","2018-04-04 11:02:18"
"92","200","58","1",NULL,"2018-04-04 10:59:40","2018-04-04 11:01:49"
"93","201","58","1",NULL,"2018-04-04 11:01:54","2018-04-04 11:04:48"
"94","199","58","3",NULL,"2018-04-04 11:02:24","2018-04-04 11:04:03"
"95","200","58","2",NULL,"2018-04-04 11:02:24","2018-04-04 11:04:18"
"96","199","58","4",NULL,"2018-04-04 11:04:11","2018-04-04 11:06:31"
"97","200","58","3",NULL,"2018-04-04 11:04:45","2018-04-04 11:05:50"
"98","201","58","2",NULL,"2018-04-04 11:04:50","2018-04-04 11:06:33"
"99","202","58","1",NULL,"2018-04-04 11:04:52","2018-04-04 11:06:17"
"100","203","58","1",NULL,"2018-04-04 11:06:22","2018-04-04 11:07:49"
"101","200","58","4",NULL,"2018-04-04 11:06:36","2018-04-04 11:09:00"
"102","199","58","5",NULL,"2018-04-04 11:06:36","2018-04-04 11:07:33"
"103","201","58","3",NULL,"2018-04-04 11:06:37","2018-04-04 11:07:55"
"104","202","58","2",NULL,"2018-04-04 11:06:37","2018-04-04 11:07:57"
"105","204","58","1",NULL,"2018-04-04 11:07:55","2018-04-04 11:09:23"
"106","203","58","2",NULL,"2018-04-04 11:08:01","2018-04-04 11:09:28"
"107","202","58","3",NULL,"2018-04-04 11:08:01","2018-04-04 11:09:02"
"108","200","58","5",NULL,"2018-04-04 11:09:04","2018-04-04 11:10:05"
"109","201","58","4",NULL,"2018-04-04 11:09:04","2018-04-04 11:11:33"
"110","205","58","1",NULL,"2018-04-04 11:09:27","2018-04-04 11:11:00"
"111","204","58","2",NULL,"2018-04-04 11:09:31","2018-04-04 11:10:49"
"112","203","58","3",NULL,"2018-04-04 11:09:33","2018-04-04 11:10:40"
"113","204","58","3",NULL,"2018-04-04 11:10:52","2018-04-04 11:12:05"
"114","205","58","2",NULL,"2018-04-04 11:11:02","2018-04-04 11:12:10"
"115","206","58","1",NULL,"2018-04-04 11:11:04","2018-04-04 11:12:17"
"116","201","58","5",NULL,"2018-04-04 11:11:37","2018-04-04 11:12:42"
"117","202","58","4",NULL,"2018-04-04 11:11:38","2018-04-04 11:13:01"
"118","205","58","3",NULL,"2018-04-04 11:12:19","2018-04-04 11:13:32"
"119","206","58","2",NULL,"2018-04-04 11:12:20","2018-04-04 11:13:17"
"120","207","58","1",NULL,"2018-04-04 11:12:21","2018-04-04 11:14:07"
"121","203","58","4",NULL,"2018-04-04 11:13:09","2018-04-04 11:14:10"
"122","202","58","5",NULL,"2018-04-04 11:13:12","2018-04-04 11:14:10"
"123","206","58","3",NULL,"2018-04-04 11:13:45","2018-04-04 11:15:12"
"124","207","58","2",NULL,"2018-04-04 11:14:11","2018-04-04 11:15:11"
"125","208","58","1",NULL,"2018-04-04 11:14:14","2018-04-04 11:15:28"
"126","204","58","4",NULL,"2018-04-04 11:14:16","2018-04-04 11:15:24"
"127","203","58","5",NULL,"2018-04-04 11:14:25","2018-04-04 11:15:17"
"128","207","58","3",NULL,"2018-04-04 11:15:21","2018-04-04 11:16:40"
"129","205","58","4",NULL,"2018-04-04 11:15:28","2018-04-04 11:16:21"
"130","208","58","2",NULL,"2018-04-04 11:15:29","2018-04-04 11:16:36"
"131","204","58","5",NULL,"2018-04-04 11:15:31","2018-04-04 11:16:30"
"132","209","58","1",NULL,"2018-04-04 11:15:31","2018-04-04 11:16:41"
"133","206","58","4",NULL,"2018-04-04 11:16:25","2018-04-04 11:17:37"
"134","209","58","2",NULL,"2018-04-04 11:16:42","2018-04-04 11:17:43"
"135","210","58","1",NULL,"2018-04-04 11:16:44","2018-04-04 11:18:03"
"136","205","58","5",NULL,"2018-04-04 11:16:46","2018-04-04 11:17:38"
"137","208","58","3",NULL,"2018-04-04 11:16:51","2018-04-04 11:18:35"
"138","207","58","4",NULL,"2018-04-04 11:17:41","2018-04-04 11:18:50"
"139","206","58","5",NULL,"2018-04-04 11:17:50","2018-04-04 11:18:44"
"140","210","58","2",NULL,"2018-04-04 11:18:06","2018-04-04 11:19:08"
"141","211","58","1",NULL,"2018-04-04 11:18:11","2018-04-04 11:19:16"
"142","209","58","3",NULL,"2018-04-04 11:18:46","2018-04-04 11:19:53"
"143","208","58","4",NULL,"2018-04-04 11:18:55","2018-04-04 11:19:54"
"144","207","58","5",NULL,"2018-04-04 11:18:58","2018-04-04 11:19:56"
"145","207","58","5",NULL,"2018-04-04 11:19:02","2018-04-04 11:19:56"
"146","211","58","2",NULL,"2018-04-04 11:19:18","2018-04-04 11:21:00"
"147","212","58","1",NULL,"2018-04-04 11:19:20","2018-04-04 11:20:30"
"148","210","58","3",NULL,"2018-04-04 11:20:01","2018-04-04 11:21:00"
"149","208","58","5",NULL,"2018-04-04 11:20:14","2018-04-04 11:21:03"
"150","213","58","1",NULL,"2018-04-04 11:20:36","2018-04-04 11:21:42"
"151","212","58","2",NULL,"2018-04-04 11:21:03","2018-04-04 11:22:09"
"152","209","58","4",NULL,"2018-04-04 11:21:06","2018-04-04 11:22:04"
"153","211","58","3",NULL,"2018-04-04 11:21:07","2018-04-04 11:22:34"
"154","214","58","1",NULL,"2018-04-04 11:21:46","2018-04-04 11:23:22"
"155","209","58","5",NULL,"2018-04-04 11:22:08","2018-04-04 11:23:04"
"156","210","58","4",NULL,"2018-04-04 11:22:09","2018-04-04 11:24:00"
"157","209","58","5",NULL,"2018-04-04 11:22:11","2018-04-04 11:23:04"
"158","213","58","2",NULL,"2018-04-04 11:22:12","2018-04-04 11:23:25"
"159","212","58","3",NULL,"2018-04-04 11:22:39","2018-04-04 11:23:40"
"160","215","58","1",NULL,"2018-04-04 11:23:26",NULL
"161","214","58","2",NULL,"2018-04-04 11:23:28","2018-04-04 11:24:46"
"162","213","58","3",NULL,"2018-04-04 11:23:52","2018-04-04 11:25:02"
"163","210","58","5",NULL,"2018-04-04 11:24:06","2018-04-04 11:24:49"
"164","211","58","4",NULL,"2018-04-04 11:24:11","2018-04-04 11:25:05"
"165","214","58","3",NULL,"2018-04-04 11:25:06","2018-04-04 11:26:09"
"166","211","58","5",NULL,"2018-04-04 11:25:08","2018-04-04 11:25:55"
"167","212","58","4",NULL,"2018-04-04 11:25:10","2018-04-04 11:26:22"
"168","212","58","5",NULL,"2018-04-04 11:26:26","2018-04-04 11:27:15"
"169","218","59","1",NULL,"2018-04-04 13:00:25","2018-04-04 13:01:34"
"170","219","59","1",NULL,"2018-04-04 13:01:48","2018-04-04 13:02:45"
"171","220","59","1",NULL,"2018-04-04 13:04:19","2018-04-04 13:05:39"
"172","218","59","2",NULL,"2018-04-04 13:04:23","2018-04-04 13:05:35"
"173","219","59","2",NULL,"2018-04-04 13:07:16","2018-04-04 13:08:29"
"174","220","59","2",NULL,"2018-04-04 13:08:57","2018-04-04 13:09:43"
"175","219","59","3",NULL,"2018-04-04 13:09:58","2018-04-04 13:15:12"
"176","219","59","3",NULL,"2018-04-04 13:13:04","2018-04-04 13:15:12"
"177","219","59","4",NULL,"2018-04-04 13:15:32","2018-04-04 13:16:48"
"178","220","59","2",NULL,"2018-04-04 13:16:36",NULL
"179","219","59","5",NULL,"2018-04-04 13:18:20","2018-04-04 13:19:23"
"180","221","59","1",NULL,"2018-04-04 13:22:04",NULL
"181","223","53","5",NULL,"2018-04-12 16:29:59","2018-04-12 19:20:51"
"182","223","53","5",NULL,"2018-04-12 16:30:05","2018-04-12 19:20:51"
"183","223","53","5",NULL,"2018-04-12 16:34:24","2018-04-12 19:20:51"
"184","223","53","5",NULL,"2018-04-12 16:36:26","2018-04-12 19:20:51"
"185","223","53","5",NULL,"2018-04-12 16:36:33","2018-04-12 19:20:51"
"186","223","53","5",NULL,"2018-04-12 16:39:51","2018-04-12 19:20:51"
"187","223","53","5",NULL,"2018-04-12 16:40:39","2018-04-12 19:20:51"
"188","223","53","5",NULL,"2018-04-12 16:41:01","2018-04-12 19:20:51"
"189","223","53","5",NULL,"2018-04-12 17:31:37","2018-04-12 19:20:51"
"190","223","53","5",NULL,"2018-04-12 19:08:00","2018-04-12 19:20:51"
"191","223","53","5",NULL,"2018-04-12 19:20:30","2018-04-12 19:20:51"
"192","230","62","1",NULL,"2018-05-29 14:35:42","2018-05-29 14:36:09"
"193","230","62","2",NULL,"2018-05-29 14:38:02","2018-05-29 14:38:15"
"194","230","62","3",NULL,"2018-05-29 14:39:13","2018-05-29 14:39:22"
"195","230","62","4",NULL,"2018-05-29 14:40:01","2018-05-29 14:40:03"
"196","230","62","5",NULL,"2018-05-29 14:40:57","2018-05-29 14:41:07"
"197","223","62","5",NULL,"2018-05-29 14:57:01","2018-05-29 14:57:03"
"198","223","62","2",NULL,"2018-05-29 14:58:11",NULL
"199","223","62","3",NULL,"2018-05-29 14:58:52",NULL
"200","232","62","1",NULL,"2018-05-29 15:44:40","2018-05-29 15:45:02"
"201","232","62","2",NULL,"2018-05-29 15:45:10","2018-05-29 15:45:13"
"202","232","62","3",NULL,"2018-05-29 15:45:23","2018-05-29 15:45:35"
"203","232","62","3",NULL,"2018-05-29 15:45:32","2018-05-29 15:45:35"
"204","232","62","4",NULL,"2018-05-29 15:45:58","2018-05-29 15:46:01"
"205","232","62","5",NULL,"2018-05-29 15:46:06","2018-05-29 15:46:12"
"206","233","62","1",NULL,"2018-05-29 16:21:02","2018-05-29 16:21:36"
"207","233","62","2",NULL,"2018-05-29 16:21:51","2018-05-29 16:21:58"
"208","233","62","3",NULL,"2018-05-29 16:22:01","2018-05-29 16:22:05"
"209","233","62","4",NULL,"2018-05-29 16:22:08","2018-05-29 16:22:09"
"210","233","62","5",NULL,"2018-05-29 16:22:10","2018-05-29 16:22:12"
"211","234","62","1",NULL,"2018-05-29 16:51:11","2018-05-29 16:51:34"
"212","234","62","2",NULL,"2018-05-29 16:51:48","2018-05-29 16:51:50"
"213","234","62","3",NULL,"2018-05-29 16:51:53","2018-05-29 16:51:56"
"214","234","62","4",NULL,"2018-05-29 16:52:27","2018-05-29 16:52:28"
"215","234","62","5",NULL,"2018-05-29 16:52:29","2018-05-29 16:52:32"
"216","237","63","1",NULL,"2018-05-30 10:24:21","2018-05-30 10:24:23"
"217","238","63","1",NULL,"2018-05-30 10:24:28","2018-05-30 10:25:52"
"218","237","63","2",NULL,"2018-05-30 10:25:51","2018-05-30 10:35:43"
"219","239","63","1",NULL,"2018-05-30 10:26:34","2018-05-30 10:27:53"
"220","219","63","3",NULL,"2018-05-30 10:33:09","2018-05-30 10:33:37"
"221","237","63","3",NULL,"2018-05-30 10:35:51","2018-05-30 10:42:45"
"222","238","63","2",NULL,"2018-05-30 10:40:20","2018-05-30 10:42:47"
"223","239","63","2",NULL,"2018-05-30 10:42:50","2018-05-30 10:45:54"
"224","237","63","4",NULL,"2018-05-30 10:42:50","2018-05-30 10:47:52"
"225","238","63","3",NULL,"2018-05-30 10:42:59","2018-05-30 10:44:32"
"226","239","63","3",NULL,"2018-05-30 10:46:00","2018-05-30 10:47:56"
"227","240","63","1",NULL,"2018-05-30 10:46:33","2018-05-30 10:47:40"
"228","241","63","1",NULL,"2018-05-30 10:47:45","2018-05-30 10:49:20"
"229","240","63","2",NULL,"2018-05-30 10:47:49","2018-05-30 10:51:08"
"230","237","63","5",NULL,"2018-05-30 10:47:57","2018-05-30 10:50:12"
"231","238","63","4",NULL,"2018-05-30 10:49:09","2018-05-30 10:51:31"
"232","240","63","3",NULL,"2018-05-30 10:51:11","2018-05-30 10:53:23"
"233","239","63","4",NULL,"2018-05-30 10:51:35","2018-05-30 10:56:07"
"234","238","63","5",NULL,"2018-05-30 10:51:35","2018-05-30 10:53:45"
"235","241","63","2",NULL,"2018-05-30 10:51:58","2018-05-30 10:54:26"
"236","242","63","1",NULL,"2018-05-30 10:56:30","2018-05-30 10:57:39"
"237","239","63","5",NULL,"2018-05-30 10:57:37","2018-05-30 11:00:49"
"238","243","63","1",NULL,"2018-05-30 10:57:43","2018-05-30 11:00:32"
"239","242","63","2",NULL,"2018-05-30 10:59:01","2018-05-30 11:04:29"
"240","242","63","2",NULL,"2018-05-30 10:59:03","2018-05-30 11:04:29"
"241","240","63","4",NULL,"2018-05-30 10:59:17","2018-05-30 11:02:30"
"242","243","63","2",NULL,"2018-05-30 11:00:38","2018-05-30 11:02:22"
"243","242","63","2",NULL,"2018-05-30 11:02:28","2018-05-30 11:04:29"
"244","240","63","5",NULL,"2018-05-30 11:03:12","2018-05-30 11:05:47"
"245","245","63","1",NULL,"2018-05-30 11:04:52","2018-05-30 11:05:49"
"246","245","63","1",NULL,"2018-05-30 11:04:55","2018-05-30 11:05:49"
"247","244","63","1",NULL,"2018-05-30 11:05:52","2018-05-30 11:06:47"
"248","241","63","3",NULL,"2018-05-30 11:06:23",NULL
"249","245","63","2",NULL,"2018-05-30 11:06:54",NULL
"250","243","64","3",NULL,"2018-05-30 11:10:46","2018-05-30 11:12:21"
"251","244","64","2",NULL,"2018-05-30 11:11:11","2018-05-30 11:12:21"
"252","246","64","1",NULL,"2018-05-30 11:11:55","2018-05-30 11:12:49"
"253","241","64","4",NULL,"2018-05-30 11:12:03","2018-05-30 11:13:34"
"254","242","64","3",NULL,"2018-05-30 11:12:27","2018-05-30 11:14:09"
"255","246","64","2",NULL,"2018-05-30 11:12:54","2018-05-30 11:14:19"
"256","247","64","1",NULL,"2018-05-30 11:12:55","2018-05-30 11:13:58"
"257","243","64","4",NULL,"2018-05-30 11:13:37","2018-05-30 11:15:01"
"258","241","64","5",NULL,"2018-05-30 11:13:39","2018-05-30 11:15:10"
"259","248","64","1",NULL,"2018-05-30 11:14:03","2018-05-30 11:15:00"
"260","245","64","3",NULL,"2018-05-30 11:14:27","2018-05-30 11:15:50"
"261","247","64","2",NULL,"2018-05-30 11:14:27","2018-05-30 11:15:43"
"262","242","64","4",NULL,"2018-05-30 11:15:04","2018-05-30 11:16:53"
"263","249","64","1",NULL,"2018-05-30 11:15:07","2018-05-30 11:16:04"
"264","243","64","5",NULL,"2018-05-30 11:15:12","2018-05-30 11:16:17"
"265","248","64","2",NULL,"2018-05-30 11:15:49","2018-05-30 11:17:09"
"266","244","64","3",NULL,"2018-05-30 11:15:57","2018-05-30 11:17:09"
"267","250","64","1",NULL,"2018-05-30 11:16:15","2018-05-30 11:17:18"
"268","245","64","4",NULL,"2018-05-30 11:16:55","2018-05-30 11:18:22"
"269","242","64","5",NULL,"2018-05-30 11:16:57","2018-05-30 11:18:18"
"270","246","64","3",NULL,"2018-05-30 11:17:15","2018-05-30 11:18:27"
"271","249","64","2",NULL,"2018-05-30 11:17:16","2018-05-30 11:18:27"
"272","245","64","5",NULL,"2018-05-30 11:18:24","2018-05-30 11:20:01"
"273","244","64","4",NULL,"2018-05-30 11:18:24","2018-05-30 11:19:47"
"274","247","64","3",NULL,"2018-05-30 11:18:33","2018-05-30 11:19:56"
"275","250","64","2",NULL,"2018-05-30 11:18:34","2018-05-30 11:19:46"
"276","252","64","1",NULL,"2018-05-30 11:19:09","2018-05-30 11:20:00"
"277","246","64","4",NULL,"2018-05-30 11:19:50","2018-05-30 11:21:19"
"278","248","64","3",NULL,"2018-05-30 11:20:02","2018-05-30 11:21:23"
"279","252","64","2",NULL,"2018-05-30 11:20:02","2018-05-30 11:21:15"
"280","251","64","1",NULL,"2018-05-30 11:20:03","2018-05-30 11:20:55"
"281","244","64","5",NULL,"2018-05-30 11:20:05","2018-05-30 11:21:29"
"282","253","64","1",NULL,"2018-05-30 11:20:59","2018-05-30 11:21:57"
"283","247","64","4",NULL,"2018-05-30 11:21:22","2018-05-30 11:24:01"
"284","251","64","2",NULL,"2018-05-30 11:21:22","2018-05-30 11:22:41"
"285","249","64","3",NULL,"2018-05-30 11:21:28","2018-05-30 11:22:38"
"286","246","64","5",NULL,"2018-05-30 11:21:31","2018-05-30 11:23:00"
"287","254","64","1",NULL,"2018-05-30 11:22:07","2018-05-30 11:23:19"
"288","250","64","3",NULL,"2018-05-30 11:22:46","2018-05-30 11:24:19"
"289","253","64","2",NULL,"2018-05-30 11:22:47","2018-05-30 11:24:15"
"290","255","64","1",NULL,"2018-05-30 11:23:28","2018-05-30 11:24:24"
"291","248","64","4",NULL,"2018-05-30 11:24:03","2018-05-30 11:25:08"
"292","247","64","5",NULL,"2018-05-30 11:24:07","2018-05-30 11:26:06"
"293","254","64","2",NULL,"2018-05-30 11:24:19","2018-05-30 11:25:24"
"294","252","64","3",NULL,"2018-05-30 11:24:26","2018-05-30 11:25:39"
"295","256","64","1",NULL,"2018-05-30 11:24:29","2018-05-30 11:25:21"
"296","249","64","4",NULL,"2018-05-30 11:25:10","2018-05-30 11:26:41"
"297","255","64","2",NULL,"2018-05-30 11:25:31","2018-05-30 11:27:02"
"298","257","64","1",NULL,"2018-05-30 11:25:45","2018-05-30 11:27:31"
"299","251","64","3",NULL,"2018-05-30 11:25:46","2018-05-30 11:27:34"
"300","248","64","5",NULL,"2018-05-30 11:26:10","2018-05-30 11:28:16"
"301","250","64","4",NULL,"2018-05-30 11:26:43","2018-05-30 11:28:14"
"302","258","64","1",NULL,"2018-05-30 11:27:35","2018-05-30 11:28:37"
"303","253","64","3",NULL,"2018-05-30 11:27:40","2018-05-30 11:28:54"
"304","249","64","5",NULL,"2018-05-30 11:28:18","2018-05-30 11:30:00"
"305","257","64","2",NULL,"2018-05-30 11:28:22","2018-05-30 11:30:03"
"306","252","64","4",NULL,"2018-05-30 11:28:23","2018-05-30 11:30:09"
"307","259","64","1",NULL,"2018-05-30 11:28:42","2018-05-30 11:32:17"
"308","254","64","3",NULL,"2018-05-30 11:29:00","2018-05-30 11:30:10"
"309","250","64","5",NULL,"2018-05-30 11:30:06","2018-05-30 11:31:49"
"310","258","64","2",NULL,"2018-05-30 11:30:09","2018-05-30 11:31:41"
"311","251","64","4",NULL,"2018-05-30 11:30:19","2018-05-30 11:31:31"
"312","255","64","3",NULL,"2018-05-30 11:30:20","2018-05-30 11:31:29"
"313","253","64","4",NULL,"2018-05-30 11:31:36","2018-05-30 11:32:50"
"314","256","64","3",NULL,"2018-05-30 11:31:39","2018-05-30 11:32:56"
"315","252","64","5",NULL,"2018-05-30 11:31:54","2018-05-30 11:32:54"
"316","260","64","1",NULL,"2018-05-30 11:32:21","2018-05-30 11:33:20"
"317","259","64","2",NULL,"2018-05-30 11:32:27","2018-05-30 11:33:56"
"318","254","64","4",NULL,"2018-05-30 11:32:57","2018-05-30 11:33:58"
"319","251","64","5",NULL,"2018-05-30 11:32:57","2018-05-30 11:34:29"
"320","257","64","3",NULL,"2018-05-30 11:33:03","2018-05-30 11:34:11"
"321","261","64","1",NULL,"2018-05-30 11:33:55","2018-05-30 11:34:52"
"322","255","64","4",NULL,"2018-05-30 11:34:03","2018-05-30 11:35:45"
"323","260","64","2",NULL,"2018-05-30 11:34:03","2018-05-30 11:35:10"
"324","258","64","3",NULL,"2018-05-30 11:34:17","2018-05-30 11:35:31"
"325","253","64","5",NULL,"2018-05-30 11:34:50","2018-05-30 11:36:23"
"326","262","64","1",NULL,"2018-05-30 11:34:56","2018-05-30 11:35:55"
"327","262","64","1",NULL,"2018-05-30 11:34:58","2018-05-30 11:35:55"
"328","261","64","2",NULL,"2018-05-30 11:35:14","2018-05-30 11:36:21"
"329","259","64","3",NULL,"2018-05-30 11:35:43","2018-05-30 11:36:53"
"330","256","64","4",NULL,"2018-05-30 11:35:50","2018-05-30 11:37:02"
"331","264","64","1",NULL,"2018-05-30 11:35:57","2018-05-30 11:36:46"
"332","262","64","2",NULL,"2018-05-30 11:36:24","2018-05-30 11:38:01"
"333","254","64","5",NULL,"2018-05-30 11:36:26","2018-05-30 11:37:20"
"334","266","64","1",NULL,"2018-05-30 11:36:49","2018-05-30 11:37:37"
"335","260","64","3",NULL,"2018-05-30 11:37:01","2018-05-30 11:38:01"
"336","257","64","4",NULL,"2018-05-30 11:37:07","2018-05-30 11:38:24"
"337","255","64","5",NULL,"2018-05-30 11:37:26","2018-05-30 11:38:25"
"338","265","64","1",NULL,"2018-05-30 11:37:44","2018-05-30 11:38:48"
"339","264","64","2",NULL,"2018-05-30 11:38:05","2018-05-30 11:39:39"
"340","261","64","3",NULL,"2018-05-30 11:38:16","2018-05-30 11:39:51"
"341","258","64","4",NULL,"2018-05-30 11:39:03","2018-05-30 11:40:23"
"342","256","64","5",NULL,"2018-05-30 11:39:03","2018-05-30 11:40:25"
"343","266","64","2",NULL,"2018-05-30 11:39:43","2018-05-30 11:40:48"
"344","262","64","3",NULL,"2018-05-30 11:40:05","2018-05-30 11:41:26"
"345","267","64","1",NULL,"2018-05-30 11:40:13","2018-05-30 11:41:06"
"346","267","64","1",NULL,"2018-05-30 11:40:15","2018-05-30 11:41:06"
"347","257","64","5",NULL,"2018-05-30 11:40:27","2018-05-30 11:41:23"
"348","259","64","4",NULL,"2018-05-30 11:40:28","2018-05-30 11:41:38"
