"74","31","3","2018-01-10 17:00:34","2018-01-10 17:01:43","3","2170209698"
"75","31","1","2018-01-10 17:02:38","2018-01-10 17:03:04","3","2170212491"
"76","31","3","2018-01-10 17:02:49","2018-01-10 17:03:06","3","2170209698"
"77","31","1","2018-01-10 21:13:02","2018-01-10 21:17:28","3","2170209698"
"78","31","2","2018-01-10 21:20:08","2018-01-10 21:20:55","3","2170209698"
"79","31","3","2018-01-10 21:22:57","2018-01-10 21:24:57","3","2170212491"
"80","31","1","2018-01-10 21:26:15","2018-01-12 16:52:44","3","2170212491"
"81","34","2","2018-01-12 18:23:11","2018-01-12 18:24:29","0","2170212491"
"82","34","1","2018-01-15 10:51:48",NULL,"0","2170212491"
"83","36","2","2018-01-15 12:35:37",NULL,"0","2170212491"
"84","36","1","2018-01-15 15:43:20",NULL,"0","2170209698"
"85","36","2","2018-01-15 15:44:45","2018-01-20 14:27:15","0","2170212491"
"86","36","1","2018-01-20 14:26:56","2018-01-20 14:27:23","0","2170209698"
"87","37","1","2018-01-26 01:31:40",NULL,"0","2170209698"
"88","37","2","2018-01-26 01:32:36",NULL,"0","2170212491"
"89","46","2","2018-03-23 19:40:56",NULL,"0","2021840933"
"90","47","2","2018-03-23 19:42:31",NULL,"0","2021840933"
"91","47","1","2018-03-23 19:42:36",NULL,"0","2021840933"
"92","47","1","2018-03-23 19:49:20",NULL,"0","2021840933"
"93","47","1","2018-03-23 19:49:22",NULL,"0","2021840933"
"94","47","2","2018-03-23 19:54:12",NULL,"0","2021840933"
"95","47","1","2018-03-23 19:58:14",NULL,"0","2021840933"
"96","47","1","2018-03-23 19:58:18",NULL,"5","2021840933"
"97","47","3","2018-03-24 16:27:55",NULL,"1","2021840933"
"98","47","1","2018-03-24 16:54:17","2018-03-24 16:55:53","4","2021840933"
"99","48","1","2018-03-26 12:38:20",NULL,"1","2170212491"
"100","48","2","2018-03-26 12:38:46","2018-03-26 12:48:06","1","2021840933"
"101","51","1","2018-03-27 13:55:35",NULL,"1","2170209698"
"102","51","3","2018-03-27 14:06:54",NULL,"1","2021840933"
"103","51","4","2018-03-27 15:04:22",NULL,"5","2021840933"
"104","51","4","2018-03-27 15:05:49",NULL,"5","2021840933"
"105","51","1","2018-03-27 15:07:50",NULL,"4","2021840933"
"106","51","4","2018-03-27 15:08:33",NULL,"3","2021840933"
"107","51","3","2018-03-27 15:14:29",NULL,"1","2021840933"
"108","51","3","2018-03-27 15:15:17","2018-03-27 18:55:21","1","2021840933"
"109","51","4","2018-03-27 18:57:45","2018-03-27 18:58:33","3","2021840933"
"110","51","1","2018-03-28 01:04:12",NULL,"1","2021840933"
"111","52","1","2018-03-28 03:06:04",NULL,"1","2021840933"
"112","52","1","2018-03-28 03:08:13",NULL,"1","2170212491"
"113","52","1","2018-03-28 14:12:07","2018-03-28 14:12:34","1","2021840933"
"114","53","4","2018-03-28 14:16:47","2018-03-28 14:17:42","3","2021840933"
"115","54","1","2018-03-28 18:53:52",NULL,"3","2170209698"
"116","54","3","2018-03-28 18:54:40",NULL,"5","2021840933"
"117","54","2","2018-03-29 10:36:13","2018-03-29 10:37:17","1","2021840933"
"118","55","4","2018-03-29 12:57:41",NULL,"3","2170208972"
"119","55","1","2018-03-29 12:59:19",NULL,"6","2170211498"
"120","55","1","2018-03-29 13:00:19",NULL,"1","2170212907"
"121","55","1","2018-03-29 13:00:39",NULL,"6","2170212935"
"122","55","1","2018-03-29 13:00:54",NULL,"11","2170209908"
"123","55","1","2018-03-29 13:01:19",NULL,"2","2170209907"
"124","55","1","2018-03-29 13:01:45",NULL,"3","2170209883"
"125","55","1","2018-03-29 13:01:52",NULL,"3","2170209883"
"126","55","1","2018-03-29 13:02:04",NULL,"4","2170209226"
"127","55","1","2018-03-29 13:02:17",NULL,"5","2170211409"
"128","55","1","2018-03-29 13:02:27",NULL,"6","2170209882"
"129","55","1","2018-03-29 13:02:42",NULL,"8","2170211443"
"130","55","1","2018-03-29 13:03:05",NULL,"9","2170208782"
"131","55","1","2018-03-29 13:03:07",NULL,"9","2170208782"
"132","55","1","2018-03-29 13:03:15",NULL,"10","2170212420"
"133","55","1","2018-03-29 13:03:35",NULL,"13","2170209884"
"134","55","1","2018-03-29 13:03:36",NULL,"13","2170209884"
"135","55","1","2018-03-29 13:03:44",NULL,"14","2175409698"
"136","55","1","2018-03-29 13:03:57",NULL,"17","2170209034"
"137","55","1","2018-03-29 13:03:58",NULL,"17","2170209034"
"138","55","1","2018-03-29 13:04:33",NULL,"19","2170211499"
"139","55","1","2018-03-29 13:04:51",NULL,"20","2170209909"
"140","55","1","2018-03-29 13:05:03",NULL,"21","2175410533"
"141","55","1","2018-03-29 13:05:17",NULL,"22","2170212471"
"142","55","1","2018-03-29 13:06:05",NULL,"23","2170211425"
"143","55","1","2018-03-29 13:06:05",NULL,"23","2170211425"
"144","55","1","2018-03-29 13:06:20",NULL,"25","2170212855A-2170210203"
"145","55","1","2018-03-29 13:06:33",NULL,"28","2170212855"
"146","55","1","2018-03-29 13:06:47",NULL,"29","2170210174"
"147","55","1","2018-03-29 13:07:00",NULL,"30","2170212748"
"148","55","1","2018-03-29 13:07:29",NULL,"31","2170210203"
"149","55","1","2018-03-29 13:08:49",NULL,"31","""!/=""!=!/§"
"150","55","1","2018-03-29 13:08:54",NULL,"1","""!/=""!=!/§"
"151","55","1","2018-03-29 13:11:30",NULL,"1","""!/=""!=!/§"
"152","55","1","2018-03-29 13:15:19",NULL,"1","2170210173"
"153","55","1","2018-03-29 14:56:08",NULL,"1","2170210173"
"154","56","1","2018-03-29 15:24:42","2018-03-29 15:29:42","2","2170210173"
"155","57","4","2018-03-29 15:34:46","2018-03-29 15:49:51","1","2170209907"
"160","57","1","2018-03-29 15:37:10","2018-03-29 15:55:57","1","2170210173"
"161","57","2","2018-03-29 15:37:37","2018-03-29 16:30:44","1","2170212748"
"162","57","1","2018-03-29 15:43:02",NULL,"2","2170212935"
"163","57","3","2018-03-29 16:07:24","2018-03-29 16:08:19","1","2170210173"
"164","57","1","2018-03-29 16:15:00","2018-03-29 16:30:50","1","2170210173"
"165","57","1","2018-03-29 16:15:09",NULL,"1","2170212748A-2170209907"
"166","57","1","2018-03-29 16:15:13","2018-03-29 16:30:19","1","2170210174"
"167","57","1","2018-03-29 16:15:36","2018-03-29 16:30:16","1","2170209907"
"168","57","1","2018-03-29 16:15:53","2018-03-29 16:30:37","1","2170212855"
"169","57","1","2018-03-29 16:16:39","2018-03-29 16:30:34","1","2170210203"
"170","57","1","2018-03-29 16:16:43","2018-03-29 16:29:56","1","2170211425"
"171","57","1","2018-03-29 16:16:46","2018-03-29 16:30:30","1","2170212471"
"172","57","1","2018-03-29 16:16:49","2018-03-29 16:30:13","1","2175410533"
"173","57","1","2018-03-29 16:16:52","2018-03-29 16:31:23","1","2170209908"
"174","57","1","2018-03-29 16:16:55",NULL,"1","2170209034"
"175","57","1","2018-03-29 16:18:36",NULL,"1","2170209034"
"176","57","1","2018-03-29 16:18:39","2018-03-29 16:31:16","1","2170209034"
"177","57","1","2018-03-29 16:18:49","2018-03-29 16:30:22","1","2170209909"
"178","57","1","2018-03-29 16:19:17","2018-03-29 16:31:03","1","2170212935"
"179","57","1","2018-03-29 16:19:41","2018-03-29 16:30:11","1","2170211499"
"180","57","1","2018-03-29 16:19:52","2018-03-29 16:30:27","1","2170208972"
"181","57","1","2018-03-29 16:19:58","2018-03-29 16:30:53","1","2175409698"
"182","57","1","2018-03-29 16:20:04","2018-03-29 16:30:07","1","2170209884"
"183","57","1","2018-03-29 16:20:09","2018-03-29 16:30:24","1","2170212420"
"184","57","1","2018-03-29 16:20:15","2018-03-29 16:30:47","1","2170208782"
"185","57","1","2018-03-29 16:20:33","2018-03-29 16:31:42","1","2170212907"
"186","57","1","2018-03-29 16:20:38","2018-03-29 16:31:20","1","2170211443"
"187","57","1","2018-03-29 16:20:44","2018-03-29 16:31:06","1","2170209882"
"188","57","1","2018-03-29 16:20:48","2018-03-29 16:31:13","1","2170211409"
"189","57","1","2018-03-29 16:21:01","2018-03-29 16:31:18","1","2170209226"
"190","57","1","2018-03-29 16:21:07","2018-03-29 16:31:00","1","2170209883"
"191","57","1","2018-03-29 16:21:12","2018-03-29 16:30:57","1","2170211498"
"192","57","2","2018-04-04 09:42:33","2018-04-04 09:42:55","1","2170212748"
"193","57","1","2018-04-04 09:53:22",NULL,"1","2170212907"
"194","57","1","2018-04-04 09:53:45","2018-04-04 09:55:01","1","2170212907"
"195","57","1","2018-04-04 10:10:31","2018-04-04 13:31:04","3","2170212907"
"196","57","1","2018-04-04 10:53:35",NULL,"1","2170212748"
"217","59","4","2018-04-04 12:58:37","2018-04-04 13:02:11","1","2170210173"
"218","59","1","2018-04-04 12:59:49","2018-04-04 13:31:41","1","2170212420"
"219","59","2","2018-04-04 13:00:58","2018-05-29 14:59:28","1","2170211443"
"220","59","1","2018-04-04 13:03:33",NULL,"1","2170210203"
"221","59","3","2018-04-04 13:05:33","2018-04-04 13:30:32","1","2170210173"
"222","59","1","2018-04-04 13:07:47","2018-04-04 13:30:10","2","2170209907"
"223","53","1","2018-04-12 16:29:12","2018-05-29 15:03:47","1","2170209884"
"224","61","1","2018-04-28 12:45:11",NULL,"1","2170212491"
"225","61","1","2018-04-28 12:46:03",NULL,"1","2021840933"
"226","61","2","2018-04-28 12:48:22",NULL,"1","2170209698"
"227","61","1","2018-04-28 12:51:23",NULL,"1","2170209698"
"228","61","1","2018-04-28 12:51:34",NULL,"1","2170209907"
"229","56","2","2018-05-29 14:22:35",NULL,"3","2170210173"
"230","62","1","2018-05-29 14:34:31","2018-05-29 15:04:43","1","2170209034"
"231","62","1","2018-05-29 15:43:42",NULL,"1","2170210203"
"232","62","1","2018-05-29 15:43:54","2018-05-29 15:46:43","1","2170212855"
"233","62","1","2018-05-29 16:20:14","2018-05-29 16:22:30","3","2170209034"
"234","62","1","2018-05-29 16:50:32","2018-05-29 16:53:00","3","2170209884"
"235","62","1","2018-05-29 17:21:32",NULL,"1","2364350018"
"236","62","3","2018-05-30 10:10:23","2018-05-30 10:10:59","1","2170209034"
"237","63","2","2018-05-30 10:23:03","2018-05-30 10:51:42","1","2170209034"
"238","63","1","2018-05-30 10:23:47","2018-05-30 10:54:38","1","2170209884"
"239","63","4","2018-05-30 10:24:50","2018-05-30 11:01:13","1","2175409698"
"240","63","1","2018-05-30 10:46:06","2018-05-30 11:09:32","1","2170208972"
"241","63","4","2018-05-30 10:46:16",NULL,"1","2170209907"
"242","63","2","2018-05-30 10:55:45",NULL,"1","2170209882"
"243","63","1","2018-05-30 10:56:07",NULL,"1","2170211409"
"244","63","1","2018-05-30 11:04:06",NULL,"1","2170209884"
"245","63","1","2018-05-30 11:04:09",NULL,"1","2170209034"
"246","64","2","2018-05-30 11:11:30","2018-05-30 11:25:48","1","2170208972"
"247","64","1","2018-05-30 11:11:34","2018-05-30 11:27:34","1","2175409698"
"248","64","2","2018-05-30 11:12:55","2018-05-30 11:30:30","1","2170212935"
"249","64","1","2018-05-30 11:14:37","2018-05-30 11:30:53","1","2170209908"
"250","64","4","2018-05-30 11:14:52","2018-05-30 11:32:08","1","2170208782"
"251","64","1","2018-05-30 11:18:23","2018-05-30 11:37:02","1","2170212907"
"252","64","1","2018-05-30 11:18:29","2018-05-30 11:34:04","1","2170209226"
"253","64","3","2018-05-30 11:18:44","2018-05-30 11:36:38","1","2170209883"
"254","64","1","2018-05-30 11:18:54","2018-05-30 11:37:27","1","2170211498"
"255","64","1","2018-05-30 11:21:46","2018-05-30 11:38:45","1","2170212420"
"256","64","3","2018-05-30 11:21:56","2018-05-30 11:41:40","1","2175410533"
"257","64","2","2018-05-30 11:22:17","2018-05-30 11:42:38","1","2170212471"
"258","64","1","2018-05-30 11:23:02","2018-05-30 11:43:32","1","2170209909"
"259","64","1","2018-05-30 11:23:44","2018-05-30 11:44:14","1","2170211499"
"260","64","1","2018-05-30 11:28:14","2018-05-30 11:46:27","1","2170208972"
"261","64","2","2018-05-30 11:33:07","2018-05-30 11:47:16","1","2170209908"
"262","64","1","2018-05-30 11:33:11",NULL,"1","2170212935"
"263","64","1","2018-05-30 11:33:21",NULL,"1","2175409698"
"264","64","2","2018-05-30 11:33:33",NULL,"1","2175409698"
"265","64","1","2018-05-30 11:36:07",NULL,"1","2170209226"
"266","64","1","2018-05-30 11:36:08","2018-05-30 12:16:33","1","2170208782"
"267","64","2","2018-05-30 11:38:35","2018-05-30 12:16:30","1","2170211443"
"268","64","2","2018-05-30 11:39:31",NULL,"1","2170211409"
"269","64","1","2018-05-30 12:01:39",NULL,"1","2170209882"
"270","64","1","2018-05-30 12:01:42","2018-05-30 12:16:00","1","2170209907"
"271","64","1","2018-05-30 12:01:45",NULL,"1","2170209884"
"272","64","1","2018-05-30 12:01:47","2018-05-30 12:15:56","1","2170209034"
"273","64","1","2018-05-30 12:02:03",NULL,"1","2170209882"
"274","64","1","2018-05-30 12:11:23","2018-05-30 12:11:40","1","2170212855"
"275","64","1","2018-05-30 12:15:34","2018-05-30 12:18:41","1","2170209884"
"276","64","1","2018-05-30 13:20:03","2018-05-30 13:20:33","1","2170212935"
"277","64","1","2018-05-30 13:21:00","2018-05-30 13:21:27","1","2175409698"
"278","64","1","2018-05-30 13:21:01","2018-05-30 13:21:30","1","2170209226"
"279","64","1","2018-05-30 13:21:03","2018-05-30 13:21:23","1","2170211409"
"280","64","4","2018-07-31 14:54:31",NULL,"5","2021840933"
"281","64","1","2018-07-31 15:45:45",NULL,"1","2021840933"
"282","64","1","2018-07-31 15:47:36",NULL,"1","2021840933"
"283","64","1","2018-07-31 15:55:36",NULL,"1","2021840933"
"284","64","1","2018-07-31 15:56:39",NULL,"1","2021840933"
"285","64","1","2018-07-31 15:56:41",NULL,"1","2021840933"
"286","64","1","2018-07-31 16:01:19",NULL,"1","2021840933"
"287","64","1","2018-07-31 16:04:38",NULL,"1","2021840933"
"288","64","1","2018-07-31 16:07:33",NULL,"1","2021840933"
"289","64","1","2018-07-31 16:10:28",NULL,"1","2021840933"
"290","64","2","2018-07-31 16:12:20",NULL,"1","2021840933"
"291","64","1","2018-07-31 16:14:03","2018-07-31 16:24:03","1","2021840933"
"292","64","1","2018-08-01 13:46:20",NULL,"1","21840933"
"293","64","3","2018-08-01 13:47:46",NULL,"1","21840933"
"294","64","3","2018-08-01 13:49:57",NULL,"1","21840934"
"295","64","1","2018-08-01 13:50:45",NULL,"1","21840933"
"296","64","1","2018-08-01 13:51:37",NULL,"1","21840933"
"297","64","1","2018-08-01 13:52:46",NULL,"1","21840933"
"298","64","1","2018-08-01 13:55:44",NULL,"5","21840933"
"299","64","1","2018-08-01 13:56:53",NULL,"5","2021840933"
"300","64","1","2018-08-01 14:06:23",NULL,"1","2021840933"
"301","64","1","2018-08-01 14:07:51",NULL,"1","2021840933"
"302","58","1","2018-08-01 14:18:06",NULL,"1","2021840933"
"303","58","1","2018-08-01 14:19:00",NULL,"1","2021840933"
"304","58","1","2018-08-02 17:00:26","2018-08-02 17:36:36","1","2021840933"
"305","58","1","2018-08-02 17:00:29",NULL,"1","2021840933"
"306","58","1","2018-08-02 17:00:32","2018-08-02 18:00:49","1","2021840933"
"307","58","1","2018-08-02 17:02:07",NULL,"1","2021840933"
"308","58","1","2018-08-02 17:02:37","2018-08-02 17:42:48","1","2021840933"
"309","68","1","2018-08-03 13:38:43","2018-08-03 13:40:44","1","2021840933"
"310","68","3","2018-08-03 19:48:29",NULL,"1","2021840933"
"311","68","1","2018-08-06 12:03:46",NULL,"1","2170212907"
"312","68","2","2018-08-06 12:04:14",NULL,"1","2170209034"
"313","68","1","2018-08-06 12:04:55",NULL,"1","2170212855"
"314","68","2","2018-08-06 12:05:11",NULL,"1","2170212471"
"315","68","1","2018-08-06 12:05:22",NULL,"1","2170209226"
"316","68","2","2018-08-06 12:05:40",NULL,"1","2170211498"
"317","68","3","2018-08-06 12:06:19",NULL,"1","2175409698"
"318","68","4","2018-08-06 12:06:56",NULL,"1","2170209907"
"319","68","1","2018-08-06 12:07:11",NULL,"1","2170211409"
"320","68","2","2018-08-06 12:08:03",NULL,"1","2170209884"
"321","68","3","2018-08-06 12:08:32",NULL,"1","2170212420"
"322","68","4","2018-08-06 12:09:01",NULL,"1","2170209908"
"323","70","1","2018-08-06 14:48:04","2018-08-06 14:50:19","1","2170209909"
"324","70","3","2018-08-06 14:49:44","2018-08-06 14:50:50","1","2170211499"
"325","70","2","2018-08-06 14:51:18",NULL,"1","2175410533"
"326","70","2","2018-08-06 15:01:54",NULL,"1","2170211499"
"327","70","1","2018-08-06 15:02:28",NULL,"1","2170208972"
"328","70","2","2018-08-06 15:05:25","2018-08-06 15:06:34","1","2170208782"
"329","71","1","2018-08-07 10:24:18",NULL,"1","2175409698"
"330","71","1","2018-08-07 10:24:22",NULL,"1","2175410533"
"331","71","2","2018-08-07 10:24:30",NULL,"1","2170211498"
"332","71","3","2018-08-07 10:24:37",NULL,"1","2170209908"
"333","71","4","2018-08-07 10:24:44",NULL,"1","2170209883"
"351","72","1","2018-08-07 11:16:23",NULL,"1","-2170209907"
"352","73","1","2018-08-07 11:36:23",NULL,"1","2170212855"
"353","73","1","2018-08-07 11:36:26",NULL,"1","2170209226"
"354","73","1","2018-08-07 11:36:33",NULL,"1","2170211409"
"355","73","1","2018-08-07 11:36:37",NULL,"1","2170212907"
"356","73","2","2018-08-07 11:36:51",NULL,"1","2170209034"
"357","73","2","2018-08-07 11:36:57",NULL,"1","2170209884"
"358","73","2","2018-08-07 11:37:04",NULL,"1","2170211498"
"359","73","2","2018-08-07 11:37:12",NULL,"1","2170212471"
"360","73","3","2018-08-07 11:38:07",NULL,"1","2175409698"
"361","73","3","2018-08-07 11:38:12",NULL,"1","2170212420"
"362","73","4","2018-08-07 11:38:20",NULL,"1","2170209907"
"363","73","4","2018-08-07 11:38:24",NULL,"1","2170209908"
"364","74","4","2018-08-07 12:05:14","2018-08-07 12:06:16","1","2170211499"
"365","74","2","2018-08-07 12:06:09","2018-08-07 12:07:37","1","2170209883"
"366","74","2","2018-08-07 12:07:12","2018-08-07 12:08:51","1","2175410533"
"367","74","2","2018-08-07 12:07:57","2018-08-07 12:10:26","1","2170211499"
"368","74","2","2018-08-07 12:08:59","2018-08-07 12:11:46","1","2170209883"
"369","74","1","2018-08-07 12:09:53","2018-08-07 12:12:22","1","2170208972"
"370","74","2","2018-08-07 12:10:39","2018-08-07 12:13:13","1","2175410533"
"371","74","1","2018-08-07 12:11:29","2018-08-07 12:14:25","1","2170211499"
"372","74","1","2018-08-07 12:12:41","2018-08-07 12:18:40","1","2170211443"
"373","74","4","2018-08-07 12:13:38","2018-08-07 12:18:28","1","2170208972"
"374","74","2","2018-08-07 12:14:31","2018-08-07 12:20:29","1","2170209883"
"375","74","2","2018-08-07 12:15:31","2018-08-07 12:21:12","1","2170208782"
"376","74","1","2018-08-07 12:16:34","2018-08-07 12:24:48","1","2170212935"
"377","74","2","2018-08-07 12:17:31","2018-08-07 12:24:34","1","2170211499"
"378","74","3","2018-08-07 12:18:49","2018-08-07 12:24:43","1","2175410533"
"379","74","1","2018-08-07 12:19:25","2018-08-07 12:25:08","1","2170211443"
"380","74","4","2018-08-07 12:20:20","2018-08-07 12:27:09","1","2170208972"
"381","74","4","2018-08-07 12:21:43","2018-08-07 12:27:04","1","2170209909"
"382","74","1","2018-08-07 12:22:50","2018-08-07 12:28:48","1","2170208782"
"383","74","1","2018-08-07 12:23:48","2018-08-07 12:33:54","1","2170209883"
"384","74","1","2018-08-07 12:25:08","2018-08-07 12:33:59","1","2170211499"
"385","74","2","2018-08-07 12:26:03","2018-08-07 12:34:23","1","2170211443"
"386","74","1","2018-08-07 12:26:58",NULL,"1","2175410533"
"387","74","1","2018-08-07 12:27:37",NULL,"1","2170212935"
"388","74","1","2018-08-07 12:28:56",NULL,"1","2170208972"
"389","74","2","2018-08-07 12:30:03",NULL,"1","2170209909"
"390","74","2","2018-08-07 12:31:08",NULL,"1","2170208782"
"391","75","2","2018-08-07 13:01:41","2018-08-07 13:02:31","1","2175410533"
"392","75","2","2018-08-07 13:02:39","2018-08-07 13:04:11","1","2170208782"
"393","75","2","2018-08-07 13:03:40","2018-08-07 13:05:01","1","2170209909"
"394","75","1","2018-08-07 13:04:37","2018-08-07 13:05:57","1","2170208972"
"395","75","1","2018-08-07 13:05:10","2018-08-07 13:06:49","1","2170208782"
"396","75","1","2018-08-07 13:06:39","2018-08-07 13:07:46","1","2170209909"
"397","75","4","2018-08-07 13:07:40","2018-08-07 13:08:35","1","2170211443"
"398","75","1","2018-08-07 13:08:37","2018-08-07 13:09:32","1","2170211499"
"399","75","1","2018-08-07 13:09:39","2018-08-07 13:10:38","1","2170208782"
"400","75","4","2018-08-07 13:10:44",NULL,"1","2170209909"
"401","64","1","2018-11-14 10:30:13",NULL,"1","2170212935"
"435","76","1","2018-12-21 09:48:35",NULL,"1","2170209699"
"436","76","2","2018-12-21 09:48:42",NULL,"1","2170209816"
"437","76","1","2018-12-21 09:49:10",NULL,"1","2170212821"
"438","76","2","2018-12-21 09:49:20",NULL,"1","2170212468"
"439","76","1","2018-12-21 09:49:48",NULL,"1","2170209700"
"440","76","3","2018-12-21 09:50:04",NULL,"1","2170212399"
"441","76","2","2018-12-21 09:50:12",NULL,"1","2170209783"
"442","76","4","2018-12-21 09:50:22",NULL,"1","2170212651"
"443","76","1","2018-12-21 09:50:54",NULL,"1","2170212501"
"444","76","2","2018-12-21 09:51:01",NULL,"1","2170212528"
"445","76","3","2018-12-21 09:51:11",NULL,"1","2175410565"
"446","76","4","2018-12-21 09:51:19",NULL,"1","2170212585"
"447","77","1","2018-12-21 09:57:16","2018-12-21 09:58:11","1","2175409698"
"448","77","2","2018-12-21 09:58:28","2018-12-21 09:59:46","1","2170209034"
"449","77","3","2018-12-21 09:59:19","2018-12-21 10:00:17","1","2170209907"
"450","77","1","2018-12-21 10:00:18","2018-12-21 10:01:10","1","2175409698"
"451","77","1","2018-12-21 10:01:13","2018-12-21 10:02:03","1","2170209034"
"452","77","2","2018-12-21 10:02:18","2018-12-21 10:03:35","1","2170211443"
"453","77","2","2018-12-21 10:03:16",NULL,"1","2170209907"
"454","77","2","2018-12-21 10:04:17","2018-12-21 10:07:17","1","2170212471"
"455","77","1","2018-12-21 10:05:15","2018-12-21 10:08:23","1","2170211498"
"456","77","2","2018-12-21 10:06:15","2018-12-21 10:08:36","1","2170209226"
"457","77","1","2018-12-21 10:07:21","2018-12-21 10:11:06","1","2170209907"
"458","77","1","2018-12-21 10:08:21",NULL,"1","2170211443"
"459","77","1","2018-12-21 10:09:14",NULL,"1","2170209034"
"460","77","1","2018-12-21 10:10:15","2018-12-21 10:14:19","1","2175409698"
"461","77","2","2018-12-21 10:11:18","2018-12-21 10:16:26","1","2170209226"
"462","77","1","2018-12-21 10:12:15","2018-12-21 10:15:52","1","2170209907"
"463","77","1","2018-12-21 10:13:14","2018-12-21 10:18:10","1","2170212471"
"464","77","2","2018-12-21 10:14:19",NULL,"1","2170211498"
"465","77","2","2018-12-21 10:15:20","2018-12-21 10:19:35","1","2170211443"
"466","77","1","2018-12-21 10:16:19","2018-12-21 10:20:17","1","2170212420"
"467","77","1","2018-12-21 10:17:16","2018-12-21 10:21:17","1","2170209909"
"468","77","2","2018-12-21 10:18:23",NULL,"1","2170209226"
"469","77","1","2018-12-21 10:19:22","2018-12-21 10:22:22","1","2170211498"
"470","77","3","2018-12-21 10:20:30","2018-12-21 10:24:06","1","2170212471"
"471","77","1","2018-12-21 10:21:14",NULL,"1","2170212420"
"472","77","2","2018-12-21 10:22:18","2018-12-21 10:25:51","1","2170209907"
"473","77","2","2018-12-21 10:23:17","2018-12-21 10:27:09","1","2170211443"
"474","77","1","2018-12-21 10:24:17","2018-12-21 10:28:49","1","2175409698"
"475","77","2","2018-12-21 10:25:21","2018-12-21 10:29:08","1","2170209034"
"476","77","2","2018-12-21 10:26:17",NULL,"1","2170209226"
"477","79","1","2018-12-21 11:06:50","2018-12-21 11:10:23","1","2175409698"
"478","79","1","2018-12-21 11:07:50","2018-12-21 11:11:07","1","2170209034"
"479","79","1","2018-12-21 11:08:47","2018-12-21 11:11:58","1","2170209226"
"480","79","2","2018-12-21 11:09:51","2018-12-21 11:12:53","1","2170209909"
"481","79","1","2018-12-21 11:10:51","2018-12-21 11:14:05","1","2170209907"
"482","79","2","2018-12-21 11:11:52","2018-12-21 11:14:59","1","2170212420"
"483","79","2","2018-12-21 11:12:53","2018-12-21 11:16:16","1","2170209034"
"484","79","3","2018-12-21 11:13:55","2018-12-21 11:17:19","1","2175409698"
"485","79","2","2018-12-21 11:15:01","2018-12-21 11:18:34","1","2170212471"
"486","79","1","2018-12-21 11:16:02","2018-12-21 11:19:21","1","2170211443"
"487","79","1","2018-12-21 11:16:48","2018-12-21 11:20:39","1","2170212420"
"488","79","2","2018-12-21 11:17:55","2018-12-21 11:21:41","1","2170209907"
"489","79","2","2018-12-21 11:18:53","2018-12-21 11:22:56","1","2170208972"
"490","79","2","2018-12-21 11:19:53","2018-12-21 11:23:43","1","2170211443"
"491","79","2","2018-12-21 11:20:53","2018-12-21 11:24:42","1","2170212471"
"492","79","4","2018-12-21 11:21:55","2018-12-21 11:25:18","1","2175409698"
"493","79","4","2018-12-21 11:22:54","2018-12-21 11:26:10","1","2170209034"
"494","79","1","2018-12-21 11:23:49","2018-12-21 11:27:27","1","2170208972"
"495","79","1","2018-12-21 11:24:50","2018-12-21 11:27:53","1","2170209907"
"496","79","2","2018-12-21 11:25:51","2018-12-21 11:29:48","1","2170212420"
